run_id,initial_state,algorithm,cost_function,heuristic,random_successors,goal_state_found,path_length,path_cost,nodes_generated,nodes_visited,execution_time_sec
304,_54621873,UniformCostSearch,C2,N/A,False,12345_678,19,48.0,133193,49975,0.9606
305,_54621873,AStarSearch,C2,H1,False,12345_678,19,48.0,11993,4518,0.2177
306,_54621873,AStarSearch,C2,H2,False,12345_678,19,48.0,1702,650,0.0345
307,_54621873,UniformCostSearch,C3,N/A,False,12345_678,19,47.0,115766,43248,0.8513
308,_54621873,AStarSearch,C3,H1,False,12345_678,19,47.0,10060,3652,0.1862
309,_54621873,AStarSearch,C3,H2,False,12345_678,19,47.0,1393,503,0.031
310,_54621873,UniformCostSearch,C4,N/A,False,12345_678,19,53.0,61818,24590,0.4737
311,_54621873,AStarSearch,C4,H1,False,12345_678,19,53.0,9270,3488,0.181
312,_54621873,AStarSearch,C4,H2,False,12345_678,19,53.0,1707,652,0.0392
313,1_8624753,UniformCostSearch,C1,N/A,False,1_2345678,14,28.0,16546,5953,0.1017
314,1_8624753,AStarSearch,C1,H1,False,1_2345678,14,28.0,938,347,0.0162
315,1_8624753,AStarSearch,C1,H2,False,1_2345678,14,28.0,209,76,0.004
316,1_8624753,UniformCostSearch,C2,N/A,False,1_2345678,14,34.0,10672,4026,0.054
317,1_8624753,AStarSearch,C2,H1,False,1_2345678,14,34.0,1148,417,0.0208
318,1_8624753,AStarSearch,C2,H2,False,1_2345678,14,34.0,290,103,0.0071
319,1_8624753,UniformCostSearch,C3,N/A,False,1_2345678,14,36.0,14565,5318,0.1044
320,1_8624753,AStarSearch,C3,H1,False,1_2345678,14,36.0,1674,623,0.03
321,1_8624753,AStarSearch,C3,H2,False,1_2345678,14,36.0,435,167,0.008
322,1_8624753,UniformCostSearch,C4,N/A,False,1_2345678,14,44.0,16974,6558,0.117
323,1_8624753,AStarSearch,C4,H1,False,1_2345678,14,44.0,2716,1012,0.067
324,1_8624753,AStarSearch,C4,H2,False,123_45678,16,44.0,828,313,0.0172
325,28_165473,UniformCostSearch,C1,N/A,False,12345_678,15,30.0,17068,6315,0.0856
326,28_165473,AStarSearch,C1,H1,False,12345_678,15,30.0,1175,433,0.0211
327,28_165473,AStarSearch,C1,H2,False,12345_678,15,30.0,305,112,0.006
328,28_165473,UniformCostSearch,C2,N/A,False,12345_678,15,36.0,13189,4832,0.1046
329,28_165473,AStarSearch,C2,H1,False,12345_678,15,36.0,1382,522,0.0262
330,28_165473,AStarSearch,C2,H2,False,12345_678,15,36.0,488,183,0.009
331,28_165473,UniformCostSearch,C3,N/A,False,12345_678,15,39.0,23851,8756,0.128
332,28_165473,AStarSearch,C3,H1,False,12345_678,15,39.0,2457,886,0.0442
333,28_165473,AStarSearch,C3,H2,False,12345_678,15,39.0,731,267,0.0171
334,28_165473,UniformCostSearch,C4,N/A,False,12345_678,15,41.0,9762,3762,0.083
335,28_165473,AStarSearch,C4,H1,False,12345_678,15,41.0,1471,554,0.028
336,28_165473,AStarSearch,C4,H2,False,12345_678,15,41.0,541,204,0.0115
337,24356_178,UniformCostSearch,C1,N/A,False,1234567_8,10,20.0,2211,796,0.0102
338,24356_178,AStarSearch,C1,H1,False,1234567_8,10,20.0,165,60,0.003
339,24356_178,AStarSearch,C1,H2,False,1234567_8,10,20.0,65,24,0.001
340,24356_178,UniformCostSearch,C2,N/A,False,1234567_8,10,25.0,1963,716,0.0094
341,24356_178,AStarSearch,C2,H1,False,1234567_8,10,25.0,217,78,0.0042
342,24356_178,AStarSearch,C2,H2,False,1234567_8,10,25.0,97,35,0.002
343,24356_178,UniformCostSearch,C3,N/A,False,1234567_8,10,25.0,1681,622,0.0072
344,24356_178,AStarSearch,C3,H1,False,1234567_8,10,25.0,246,90,0.0051
345,24356_178,AStarSearch,C3,H2,False,1234567_8,10,25.0,107,40,0.002
346,24356_178,UniformCostSearch,C4,N/A,False,1234567_8,10,32.0,2320,883,0.0132
347,24356_178,AStarSearch,C4,H1,False,1234567_8,10,32.0,426,160,0.0082
348,24356_178,AStarSearch,C4,H2,False,1234567_8,10,32.0,171,63,0.005
349,862_74153,UniformCostSearch,C1,N/A,False,12345_678,20,40.0,222676,81213,1.7317
350,862_74153,AStarSearch,C1,H1,False,12345_678,20,40.0,12272,4514,0.2449
351,862_74153,AStarSearch,C1,H2,False,12345_678,20,40.0,749,279,0.0142
352,862_74153,UniformCostSearch,C2,N/A,False,12345_678,20,50.0,193916,72919,1.475
353,862_74153,AStarSearch,C2,H1,False,12345_678,20,50.0,19276,7228,0.3754
354,862_74153,AStarSearch,C2,H2,False,12345_678,20,50.0,2412,917,0.0462
355,862_74153,UniformCostSearch,C3,N/A,False,12345_678,20,50.0,198563,74510,1.6305
356,862_74153,AStarSearch,C3,H1,False,12345_678,20,50.0,19499,7102,0.3616
357,862_74153,AStarSearch,C3,H2,False,12345_678,20,50.0,2388,878,0.0452
358,862_74153,UniformCostSearch,C4,N/A,False,12345_678,20,59.0,151436,61456,1.2762
359,862_74153,AStarSearch,C4,H1,False,12345_678,20,59.0,26019,9799,0.5384
360,862_74153,AStarSearch,C4,H2,False,12345_678,20,59.0,4478,1703,0.0965
