run_id,initial_state,algorithm,cost_function,heuristic,random_successors,goal_state_found,path_length,path_cost,nodes_generated,nodes_visited,execution_time_sec
20,83461572_,BreadthFirstSearch,C2,N/A,True,123_45678,19,46.0,69679,26142,0.3933
21,83461572_,BreadthFirstSearch,C3,N/A,True,123_45678,19,49.0,48529,17524,0.2902
22,83461572_,BreadthFirstSearch,C3,N/A,True,123_45678,19,49.0,60317,22330,0.3284
23,83461572_,BreadthFirstSearch,C3,N/A,True,123_45678,19,49.0,68483,25656,0.3904
24,83461572_,BreadthFirstSearch,C3,N/A,True,123_45678,19,49.0,70437,26447,0.4018
25,83461572_,BreadthFirstSearch,C3,N/A,True,123_45678,19,49.0,50811,18449,0.3066
26,83461572_,BreadthFirstSearch,C3,N/A,True,123_45678,19,49.0,70269,26380,0.383
27,83461572_,BreadthFirstSearch,C3,N/A,True,123_45678,19,49.0,50413,18286,0.2991
28,83461572_,BreadthFirstSearch,C3,N/A,True,123_45678,19,49.0,50547,18335,0.2803
29,83461572_,BreadthFirstSearch,C3,N/A,True,123_45678,19,49.0,51469,18714,0.3061
30,83461572_,BreadthFirstSearch,C3,N/A,True,123_45678,19,49.0,50791,18440,0.278
31,83461572_,BreadthFirstSearch,C4,N/A,True,123_45678,19,55.0,58991,21794,0.4053
32,83461572_,BreadthFirstSearch,C4,N/A,True,123_45678,19,55.0,57731,21278,0.4029
33,83461572_,BreadthFirstSearch,C4,N/A,True,123_45678,19,55.0,68309,25586,0.4408
34,83461572_,BreadthFirstSearch,C4,N/A,True,123_45678,19,55.0,52027,18937,0.3657
35,83461572_,BreadthFirstSearch,C4,N/A,True,123_45678,19,55.0,58313,21517,0.4088
36,83461572_,BreadthFirstSearch,C4,N/A,True,123_45678,19,55.0,60627,22455,0.3948
37,83461572_,BreadthFirstSearch,C4,N/A,True,123_45678,19,55.0,70317,26398,0.4807
38,83461572_,BreadthFirstSearch,C4,N/A,True,123_45678,19,55.0,58529,21602,0.4044
39,83461572_,BreadthFirstSearch,C4,N/A,True,123_45678,19,55.0,49265,17817,0.3259
40,83461572_,BreadthFirstSearch,C4,N/A,True,123_45678,19,55.0,59989,22196,0.4087
41,83461572_,DepthFirstSearch,C1,N/A,True,1_2345678,25,50.0,78077,28049,0.3889
42,83461572_,DepthFirstSearch,C1,N/A,True,None,inf,inf,103594,37204,0.5086
43,83461572_,DepthFirstSearch,C1,N/A,True,_12345678,24,48.0,40933,14680,0.1901
44,83461572_,DepthFirstSearch,C1,N/A,True,None,inf,inf,97224,34900,0.477
45,83461572_,DepthFirstSearch,C1,N/A,True,_12345678,30,60.0,72885,26187,0.364
46,83461572_,DepthFirstSearch,C1,N/A,True,None,inf,inf,91343,32798,0.4456
47,83461572_,DepthFirstSearch,C1,N/A,True,_12345678,26,52.0,43924,15723,0.2188
48,83461572_,DepthFirstSearch,C1,N/A,True,1234_5678,30,60.0,70072,25096,0.3426
49,83461572_,DepthFirstSearch,C1,N/A,True,_12345678,30,60.0,12480,4473,0.0592
50,83461572_,DepthFirstSearch,C1,N/A,True,None,inf,inf,141462,50884,0.6834
51,83461572_,DepthFirstSearch,C2,N/A,True,123_45678,29,72.0,54314,19500,0.2755
52,83461572_,DepthFirstSearch,C2,N/A,True,1234_5678,28,69.0,60863,21807,0.3132
53,83461572_,DepthFirstSearch,C2,N/A,True,12_345678,28,70.0,47532,17007,0.2262
54,83461572_,DepthFirstSearch,C2,N/A,True,12_345678,30,76.0,62656,22472,0.32
55,83461572_,DepthFirstSearch,C2,N/A,True,12345678_,30,76.0,1514,543,0.0071
56,83461572_,DepthFirstSearch,C2,N/A,True,None,inf,inf,69522,24924,0.3558
57,83461572_,DepthFirstSearch,C2,N/A,True,123_45678,27,68.0,45766,16407,0.2165
58,83461572_,DepthFirstSearch,C2,N/A,True,None,inf,inf,69789,24987,0.3647
59,83461572_,DepthFirstSearch,C2,N/A,True,1234_5678,26,65.0,97390,34986,0.4854
60,83461572_,DepthFirstSearch,C2,N/A,True,1_2345678,27,67.0,33928,12181,0.1592
61,83461572_,DepthFirstSearch,C3,N/A,True,None,inf,inf,36319,13009,0.1996
62,83461572_,DepthFirstSearch,C3,N/A,True,12345_678,29,73.0,2256,800,0.0112
63,83461572_,DepthFirstSearch,C3,N/A,True,123_45678,29,73.0,28504,10210,0.1395
64,83461572_,DepthFirstSearch,C3,N/A,True,None,inf,inf,115477,41480,0.5943
65,83461572_,DepthFirstSearch,C3,N/A,True,None,inf,inf,94338,33889,0.4816
66,83461572_,DepthFirstSearch,C3,N/A,True,123_45678,29,75.0,27861,9977,0.153
67,83461572_,DepthFirstSearch,C3,N/A,True,1234_5678,30,75.0,23183,8303,0.1142
68,83461572_,DepthFirstSearch,C3,N/A,True,1234_5678,28,71.0,27609,9893,0.1324
69,83461572_,DepthFirstSearch,C3,N/A,True,_12345678,30,76.0,41096,14727,0.2164
70,83461572_,DepthFirstSearch,C3,N/A,True,_12345678,30,76.0,8740,3124,0.0412
71,83461572_,DepthFirstSearch,C4,N/A,True,123_45678,27,78.0,81334,29173,0.5021
72,83461572_,DepthFirstSearch,C4,N/A,True,_12345678,30,85.0,3440,1231,0.0192
73,83461572_,DepthFirstSearch,C4,N/A,True,12345678_,30,88.0,13941,4991,0.079
74,83461572_,DepthFirstSearch,C4,N/A,True,1_2345678,29,92.0,29273,10488,0.1765
75,83461572_,DepthFirstSearch,C4,N/A,True,1234_5678,28,86.0,5461,1943,0.0321
76,83461572_,DepthFirstSearch,C4,N/A,True,12345678_,28,83.0,37084,13290,0.2337
77,83461572_,DepthFirstSearch,C4,N/A,True,123_45678,29,87.0,345,121,0.002
78,83461572_,DepthFirstSearch,C4,N/A,True,None,inf,inf,94950,34090,0.5809
79,83461572_,DepthFirstSearch,C4,N/A,True,None,inf,inf,68067,24421,0.4189
80,83461572_,DepthFirstSearch,C4,N/A,True,None,inf,inf,84703,30404,0.4993
81,236158_47,BreadthFirstSearch,C1,N/A,True,123456_78,8,16.0,326,117,0.002
82,236158_47,BreadthFirstSearch,C1,N/A,True,123456_78,8,16.0,257,94,0.001
83,236158_47,BreadthFirstSearch,C1,N/A,True,123456_78,8,16.0,344,123,0.0011
84,236158_47,BreadthFirstSearch,C1,N/A,True,123456_78,8,16.0,326,117,0.002
85,236158_47,BreadthFirstSearch,C1,N/A,True,123456_78,8,16.0,431,152,0.017
86,236158_47,BreadthFirstSearch,C1,N/A,True,123456_78,8,16.0,431,152,0.002
87,236158_47,BreadthFirstSearch,C1,N/A,True,123456_78,8,16.0,257,94,0.001
88,236158_47,BreadthFirstSearch,C1,N/A,True,123456_78,8,16.0,422,149,0.0021
89,236158_47,BreadthFirstSearch,C1,N/A,True,123456_78,8,16.0,266,97,0.001
90,236158_47,BreadthFirstSearch,C1,N/A,True,123456_78,8,16.0,344,123,0.001
91,236158_47,BreadthFirstSearch,C2,N/A,True,123456_78,8,20.0,416,147,0.002
92,236158_47,BreadthFirstSearch,C2,N/A,True,123456_78,8,20.0,371,132,0.002
93,236158_47,BreadthFirstSearch,C2,N/A,True,123456_78,8,20.0,416,147,0.002
94,236158_47,BreadthFirstSearch,C2,N/A,True,123456_78,8,20.0,341,122,0.002
95,236158_47,BreadthFirstSearch,C2,N/A,True,123456_78,8,20.0,257,94,0.001
96,236158_47,BreadthFirstSearch,C2,N/A,True,123456_78,8,20.0,341,122,0.002
97,236158_47,BreadthFirstSearch,C2,N/A,True,123456_78,8,20.0,257,94,0.001
98,236158_47,BreadthFirstSearch,C2,N/A,True,123456_78,8,20.0,344,123,0.0011
99,236158_47,BreadthFirstSearch,C2,N/A,True,123456_78,8,20.0,353,126,0.002
100,236158_47,BreadthFirstSearch,C2,N/A,True,123456_78,8,20.0,362,129,0.002
101,236158_47,BreadthFirstSearch,C3,N/A,True,123456_78,8,20.0,431,152,0.002
102,236158_47,BreadthFirstSearch,C3,N/A,True,123456_78,8,20.0,317,114,0.001
103,236158_47,BreadthFirstSearch,C3,N/A,True,123456_78,8,20.0,266,97,0.002
104,236158_47,BreadthFirstSearch,C3,N/A,True,123456_78,8,20.0,257,94,0.001
105,236158_47,BreadthFirstSearch,C3,N/A,True,123456_78,8,20.0,431,152,0.002
106,236158_47,BreadthFirstSearch,C3,N/A,True,123456_78,8,20.0,341,122,0.001
107,236158_47,BreadthFirstSearch,C3,N/A,True,123456_78,8,20.0,341,122,0.002
108,236158_47,BreadthFirstSearch,C3,N/A,True,123456_78,8,20.0,275,100,0.001
109,236158_47,BreadthFirstSearch,C3,N/A,True,123456_78,8,20.0,362,129,0.002
110,236158_47,BreadthFirstSearch,C3,N/A,True,123456_78,8,20.0,248,91,0.001
111,236158_47,BreadthFirstSearch,C4,N/A,True,123456_78,8,20.0,341,122,0.002
112,236158_47,BreadthFirstSearch,C4,N/A,True,123456_78,8,20.0,353,126,0.0022
113,236158_47,BreadthFirstSearch,C4,N/A,True,123456_78,8,20.0,332,119,0.002
114,236158_47,BreadthFirstSearch,C4,N/A,True,123456_78,8,20.0,362,129,0.002
115,236158_47,BreadthFirstSearch,C4,N/A,True,123456_78,8,20.0,257,94,0.002
116,236158_47,BreadthFirstSearch,C4,N/A,True,123456_78,8,20.0,326,117,0.001
117,236158_47,BreadthFirstSearch,C4,N/A,True,123456_78,8,20.0,248,91,0.0022
118,236158_47,BreadthFirstSearch,C4,N/A,True,123456_78,8,20.0,353,126,0.002
119,236158_47,BreadthFirstSearch,C4,N/A,True,123456_78,8,20.0,422,149,0.002
120,236158_47,BreadthFirstSearch,C4,N/A,True,123456_78,8,20.0,353,126,0.0021
121,236158_47,DepthFirstSearch,C1,N/A,True,1234567_8,23,46.0,21223,7626,0.0943
122,236158_47,DepthFirstSearch,C1,N/A,True,12345678_,30,60.0,3097,1109,0.0131
123,236158_47,DepthFirstSearch,C1,N/A,True,12345678_,26,52.0,67840,24324,0.3578
124,236158_47,DepthFirstSearch,C1,N/A,True,None,inf,inf,49411,17708,0.2241
125,236158_47,DepthFirstSearch,C1,N/A,True,1234567_8,25,50.0,7482,2671,0.035
126,236158_47,DepthFirstSearch,C1,N/A,True,1234567_8,29,58.0,10162,3633,0.0452
127,236158_47,DepthFirstSearch,C1,N/A,True,1234_5678,30,60.0,5743,2051,0.0252
128,236158_47,DepthFirstSearch,C1,N/A,True,123456_78,30,60.0,13056,4674,0.075
129,236158_47,DepthFirstSearch,C1,N/A,True,123_45678,29,58.0,8614,3089,0.0425
130,236158_47,DepthFirstSearch,C1,N/A,True,12345678_,28,56.0,26378,9457,0.1277
131,236158_47,DepthFirstSearch,C2,N/A,True,12345678_,28,70.0,3824,1370,0.0192
132,236158_47,DepthFirstSearch,C2,N/A,True,_12345678,26,64.0,46057,16492,0.2245
133,236158_47,DepthFirstSearch,C2,N/A,True,123456_78,28,70.0,3808,1360,0.0338
134,236158_47,DepthFirstSearch,C2,N/A,True,123_45678,29,72.0,53713,19271,0.2584
135,236158_47,DepthFirstSearch,C2,N/A,True,123456_78,28,70.0,11165,3978,0.0511
136,236158_47,DepthFirstSearch,C2,N/A,True,1234_5678,30,73.0,44266,15854,0.2352
137,236158_47,DepthFirstSearch,C2,N/A,True,12345678_,30,74.0,31658,11343,0.149
138,236158_47,DepthFirstSearch,C2,N/A,True,12345678_,30,76.0,12217,4366,0.0604
139,236158_47,DepthFirstSearch,C2,N/A,True,123456_78,28,68.0,2135,766,0.0121
140,236158_47,DepthFirstSearch,C2,N/A,True,None,inf,inf,65417,23471,0.3327
141,236158_47,DepthFirstSearch,C3,N/A,True,123456_78,30,74.0,44670,15999,0.2137
142,236158_47,DepthFirstSearch,C3,N/A,True,123456_78,30,76.0,51772,18589,0.2668
143,236158_47,DepthFirstSearch,C3,N/A,True,123456_78,30,74.0,12324,4417,0.0582
144,236158_47,DepthFirstSearch,C3,N/A,True,12345_678,29,71.0,3395,1215,0.016
145,236158_47,DepthFirstSearch,C3,N/A,True,12345678_,28,70.0,60622,21736,0.3109
146,236158_47,DepthFirstSearch,C3,N/A,True,123_45678,29,71.0,7786,2778,0.0367
147,236158_47,DepthFirstSearch,C3,N/A,True,1234567_8,27,70.0,30318,10849,0.1462
148,236158_47,DepthFirstSearch,C3,N/A,True,1234_5678,28,69.0,58602,20981,0.2994
149,236158_47,DepthFirstSearch,C3,N/A,True,123_45678,27,67.0,554,196,0.002
150,236158_47,DepthFirstSearch,C3,N/A,True,12345678_,30,76.0,2701,965,0.0132
151,236158_47,DepthFirstSearch,C4,N/A,True,123456_78,8,20.0,21,8,0.0
152,236158_47,DepthFirstSearch,C4,N/A,True,12345678_,30,89.0,6139,2195,0.035
153,236158_47,DepthFirstSearch,C4,N/A,True,1234567_8,27,80.0,2874,1027,0.0162
154,236158_47,DepthFirstSearch,C4,N/A,True,1234567_8,29,81.0,3907,1393,0.022
155,236158_47,DepthFirstSearch,C4,N/A,True,1234_5678,30,89.0,9422,3376,0.0537
156,236158_47,DepthFirstSearch,C4,N/A,True,12345678_,30,87.0,48641,17462,0.3187
157,236158_47,DepthFirstSearch,C4,N/A,True,_12345678,30,91.0,22748,8146,0.1327
158,236158_47,DepthFirstSearch,C4,N/A,True,1234567_8,25,74.0,65632,23524,0.4011
159,236158_47,DepthFirstSearch,C4,N/A,True,12345678_,30,87.0,37504,13419,0.218
160,236158_47,DepthFirstSearch,C4,N/A,True,12345_678,29,83.0,764,275,0.0042
161,7286451_3,BreadthFirstSearch,C1,N/A,True,123456_78,23,46.0,251272,92808,1.5589
162,7286451_3,BreadthFirstSearch,C1,N/A,True,123456_78,23,46.0,228487,85213,1.3828
163,7286451_3,BreadthFirstSearch,C1,N/A,True,1234_5678,23,46.0,265402,97518,1.5523
164,7286451_3,BreadthFirstSearch,C1,N/A,True,1234_5678,23,46.0,249124,92092,1.5182
165,7286451_3,BreadthFirstSearch,C1,N/A,True,1234_5678,23,46.0,237436,88196,1.4132
166,7286451_3,BreadthFirstSearch,C1,N/A,True,123456_78,23,46.0,249094,92082,1.5518
167,7286451_3,BreadthFirstSearch,C1,N/A,True,123456_78,23,46.0,219952,82368,1.2609
168,7286451_3,BreadthFirstSearch,C1,N/A,True,123456_78,23,46.0,254659,93937,1.5222
169,7286451_3,BreadthFirstSearch,C1,N/A,True,1234_5678,23,46.0,234796,87316,1.3851
170,7286451_3,BreadthFirstSearch,C1,N/A,True,123456_78,23,46.0,266095,97749,1.5808
171,7286451_3,BreadthFirstSearch,C2,N/A,True,1234_5678,23,56.0,251683,92945,1.5744
172,7286451_3,BreadthFirstSearch,C2,N/A,True,1234_5678,23,56.0,239986,89046,1.4793
173,7286451_3,BreadthFirstSearch,C2,N/A,True,123456_78,23,57.0,249727,92293,1.4954
174,7286451_3,BreadthFirstSearch,C2,N/A,True,123456_78,23,57.0,215716,80956,1.2974
175,7286451_3,BreadthFirstSearch,C2,N/A,True,1234_5678,23,56.0,250732,92628,1.5597
176,7286451_3,BreadthFirstSearch,C2,N/A,True,123456_78,23,57.0,257668,94940,1.5387
177,7286451_3,BreadthFirstSearch,C2,N/A,True,123456_78,23,57.0,259012,95388,1.5921
178,7286451_3,BreadthFirstSearch,C2,N/A,True,1234_5678,23,56.0,249715,92289,1.4845
179,7286451_3,BreadthFirstSearch,C2,N/A,True,1234_5678,23,56.0,239977,89043,1.4637
180,7286451_3,BreadthFirstSearch,C2,N/A,True,1234_5678,23,56.0,261181,96111,1.6355
181,7286451_3,BreadthFirstSearch,C3,N/A,True,1234_5678,23,59.0,256090,94414,1.5572
182,7286451_3,BreadthFirstSearch,C3,N/A,True,1234_5678,23,59.0,237208,88120,1.4343
183,7286451_3,BreadthFirstSearch,C3,N/A,True,123456_78,23,58.0,264352,97168,1.6631
184,7286451_3,BreadthFirstSearch,C3,N/A,True,1234_5678,23,59.0,264523,97225,1.6411
185,7286451_3,BreadthFirstSearch,C3,N/A,True,123456_78,23,58.0,236590,87914,1.4355
186,7286451_3,BreadthFirstSearch,C3,N/A,True,1234_5678,23,59.0,239350,88834,1.5056
187,7286451_3,BreadthFirstSearch,C3,N/A,True,1234_5678,23,59.0,258832,95328,1.5568
188,7286451_3,BreadthFirstSearch,C3,N/A,True,123456_78,23,58.0,244207,90453,1.5609
189,7286451_3,BreadthFirstSearch,C3,N/A,True,1234_5678,23,59.0,250981,92711,1.5485
190,7286451_3,BreadthFirstSearch,C3,N/A,True,123456_78,23,58.0,265030,97394,1.6863
191,7286451_3,BreadthFirstSearch,C4,N/A,True,123456_78,23,71.0,217711,81621,1.5027
192,7286451_3,BreadthFirstSearch,C4,N/A,True,123456_78,23,71.0,238900,88684,1.7384
193,7286451_3,BreadthFirstSearch,C4,N/A,True,1234_5678,23,71.0,238696,88616,1.7174
194,7286451_3,BreadthFirstSearch,C4,N/A,True,123456_78,23,71.0,250651,92601,1.8278
195,7286451_3,BreadthFirstSearch,C4,N/A,True,1234_5678,23,71.0,250018,92390,1.7904
196,7286451_3,BreadthFirstSearch,C4,N/A,True,1234_5678,23,71.0,268327,98493,1.962
197,7286451_3,BreadthFirstSearch,C4,N/A,True,1234_5678,23,71.0,245065,90739,1.73
198,7286451_3,BreadthFirstSearch,C4,N/A,True,1234_5678,23,71.0,254767,93973,1.8364
199,7286451_3,BreadthFirstSearch,C4,N/A,True,123456_78,23,71.0,244201,90451,1.7192
200,7286451_3,BreadthFirstSearch,C4,N/A,True,1234_5678,23,71.0,263476,96876,1.8717
201,7286451_3,DepthFirstSearch,C1,N/A,True,123_45678,28,56.0,66629,24964,0.3275
202,7286451_3,DepthFirstSearch,C1,N/A,True,12_345678,29,58.0,104172,39074,0.5116
203,7286451_3,DepthFirstSearch,C1,N/A,True,123456_78,29,58.0,57201,21479,0.2882
204,7286451_3,DepthFirstSearch,C1,N/A,True,None,inf,inf,76875,28828,0.3798
205,7286451_3,DepthFirstSearch,C1,N/A,True,None,inf,inf,99203,37180,0.4815
206,7286451_3,DepthFirstSearch,C1,N/A,True,12345678_,27,54.0,11227,4200,0.0511
207,7286451_3,DepthFirstSearch,C1,N/A,True,None,inf,inf,124286,46621,0.6118
208,7286451_3,DepthFirstSearch,C1,N/A,True,None,inf,inf,100262,37577,0.5105
209,7286451_3,DepthFirstSearch,C1,N/A,True,12345_678,30,60.0,128819,48294,0.6284
210,7286451_3,DepthFirstSearch,C1,N/A,True,12345678_,29,58.0,38404,14391,0.1931
211,7286451_3,DepthFirstSearch,C2,N/A,True,1_2345678,30,74.0,118396,44389,0.6009
212,7286451_3,DepthFirstSearch,C2,N/A,True,1234567_8,30,74.0,37961,14221,0.2001
213,7286451_3,DepthFirstSearch,C2,N/A,True,None,inf,inf,85360,32021,0.44
214,7286451_3,DepthFirstSearch,C2,N/A,True,None,inf,inf,130967,49119,0.6558
215,7286451_3,DepthFirstSearch,C2,N/A,True,123_45678,30,75.0,1959,729,0.0091
216,7286451_3,DepthFirstSearch,C2,N/A,True,1_2345678,30,74.0,38578,14465,0.204
217,7286451_3,DepthFirstSearch,C2,N/A,True,12345_678,30,75.0,2726,1022,0.015
218,7286451_3,DepthFirstSearch,C2,N/A,True,1234567_8,28,68.0,66450,24917,0.318
219,7286451_3,DepthFirstSearch,C2,N/A,True,123456_78,25,61.0,176573,66221,0.9162
220,7286451_3,DepthFirstSearch,C2,N/A,True,None,inf,inf,138822,52080,0.7001
221,7286451_3,DepthFirstSearch,C3,N/A,True,None,inf,inf,97160,36428,0.4952
222,7286451_3,DepthFirstSearch,C3,N/A,True,1234567_8,28,70.0,75237,28195,0.3869
223,7286451_3,DepthFirstSearch,C3,N/A,True,None,inf,inf,109439,41028,0.5763
224,7286451_3,DepthFirstSearch,C3,N/A,True,1_2345678,30,76.0,39827,14917,0.1922
225,7286451_3,DepthFirstSearch,C3,N/A,True,1234567_8,30,76.0,11724,4386,0.0602
226,7286451_3,DepthFirstSearch,C3,N/A,True,1_2345678,30,76.0,8844,3312,0.041
227,7286451_3,DepthFirstSearch,C3,N/A,True,12345_678,28,73.0,2487,925,0.0114
228,7286451_3,DepthFirstSearch,C3,N/A,True,None,inf,inf,114465,42918,0.6023
229,7286451_3,DepthFirstSearch,C3,N/A,True,1_2345678,30,76.0,56711,21266,0.2773
230,7286451_3,DepthFirstSearch,C3,N/A,True,12_345678,27,66.0,144427,54137,0.7504
231,7286451_3,DepthFirstSearch,C4,N/A,True,12_345678,29,84.0,73105,27399,0.4557
232,7286451_3,DepthFirstSearch,C4,N/A,True,None,inf,inf,77220,28956,0.4762
233,7286451_3,DepthFirstSearch,C4,N/A,True,12345_678,30,93.0,28657,10744,0.1644
234,7286451_3,DepthFirstSearch,C4,N/A,True,12_345678,29,86.0,75254,28223,0.4799
235,7286451_3,DepthFirstSearch,C4,N/A,True,1234567_8,30,88.0,27471,10295,0.1581
236,7286451_3,DepthFirstSearch,C4,N/A,True,None,inf,inf,121989,45712,0.7644
237,7286451_3,DepthFirstSearch,C4,N/A,True,None,inf,inf,75143,28188,0.4674
238,7286451_3,DepthFirstSearch,C4,N/A,True,1234567_8,28,84.0,19558,7331,0.1134
239,7286451_3,DepthFirstSearch,C4,N/A,True,12345_678,30,89.0,88554,33212,0.5419
240,7286451_3,DepthFirstSearch,C4,N/A,True,None,inf,inf,120291,45107,0.7245
241,_34528716,BreadthFirstSearch,C1,N/A,True,1_2345678,19,38.0,57747,21288,0.3285
242,_34528716,BreadthFirstSearch,C1,N/A,True,1_2345678,19,38.0,57953,21371,0.337
243,_34528716,BreadthFirstSearch,C1,N/A,True,1_2345678,19,38.0,71001,26672,0.3716
244,_34528716,BreadthFirstSearch,C1,N/A,True,1_2345678,19,38.0,58019,21396,0.325
245,_34528716,BreadthFirstSearch,C1,N/A,True,1_2345678,19,38.0,61623,22856,0.3492
246,_34528716,BreadthFirstSearch,C1,N/A,True,1_2345678,19,38.0,68311,25585,0.3923
247,_34528716,BreadthFirstSearch,C1,N/A,True,1_2345678,19,38.0,63987,23812,0.3358
248,_34528716,BreadthFirstSearch,C1,N/A,True,1_2345678,19,38.0,68903,25825,0.3832
249,_34528716,BreadthFirstSearch,C1,N/A,True,1_2345678,19,38.0,64567,24050,0.3613
250,_34528716,BreadthFirstSearch,C1,N/A,True,1_2345678,19,38.0,70917,26642,0.3964
251,_34528716,BreadthFirstSearch,C2,N/A,True,1_2345678,19,47.0,69547,26087,0.4042
252,_34528716,BreadthFirstSearch,C2,N/A,True,1_2345678,19,47.0,71165,26745,0.4133
253,_34528716,BreadthFirstSearch,C2,N/A,True,1_2345678,19,47.0,49533,17927,0.2742
254,_34528716,BreadthFirstSearch,C2,N/A,True,1_2345678,19,47.0,64959,24207,0.3765
255,_34528716,BreadthFirstSearch,C2,N/A,True,1_2345678,19,47.0,57561,21212,0.3402
256,_34528716,BreadthFirstSearch,C2,N/A,True,1_2345678,19,47.0,58589,21630,0.3182
257,_34528716,BreadthFirstSearch,C2,N/A,True,1_2345678,19,47.0,68737,25758,0.3923
258,_34528716,BreadthFirstSearch,C2,N/A,True,1_2345678,19,47.0,50089,18153,0.2716
259,_34528716,BreadthFirstSearch,C2,N/A,True,1_2345678,19,47.0,70701,26552,0.39
260,_34528716,BreadthFirstSearch,C2,N/A,True,1_2345678,19,47.0,61809,22932,0.3602
261,_34528716,BreadthFirstSearch,C3,N/A,True,1_2345678,19,48.0,65077,24255,0.3804
262,_34528716,BreadthFirstSearch,C3,N/A,True,1_2345678,19,48.0,68423,25630,0.4003
263,_34528716,BreadthFirstSearch,C3,N/A,True,1_2345678,19,48.0,71593,26916,0.4219
264,_34528716,BreadthFirstSearch,C3,N/A,True,1_2345678,19,48.0,62353,23154,0.3407
265,_34528716,BreadthFirstSearch,C3,N/A,True,1_2345678,19,48.0,69203,25949,0.3935
266,_34528716,BreadthFirstSearch,C3,N/A,True,1_2345678,19,48.0,52563,19155,0.3127
267,_34528716,BreadthFirstSearch,C3,N/A,True,1_2345678,19,48.0,68281,25573,0.408
268,_34528716,BreadthFirstSearch,C3,N/A,True,1_2345678,19,48.0,64179,23890,0.3473
269,_34528716,BreadthFirstSearch,C3,N/A,True,1_2345678,19,48.0,68831,25799,0.3894
270,_34528716,BreadthFirstSearch,C3,N/A,True,1_2345678,19,48.0,64541,24036,0.3865
271,_34528716,BreadthFirstSearch,C4,N/A,True,1_2345678,19,56.0,57621,21236,0.4232
272,_34528716,BreadthFirstSearch,C4,N/A,True,1_2345678,19,56.0,60167,22268,0.3899
273,_34528716,BreadthFirstSearch,C4,N/A,True,1_2345678,19,56.0,57987,21385,0.402
274,_34528716,BreadthFirstSearch,C4,N/A,True,1_2345678,19,56.0,68725,25754,0.4627
275,_34528716,BreadthFirstSearch,C4,N/A,True,1_2345678,19,56.0,61887,22963,0.4008
276,_34528716,BreadthFirstSearch,C4,N/A,True,1_2345678,19,56.0,64145,23880,0.432
277,_34528716,BreadthFirstSearch,C4,N/A,True,1_2345678,19,56.0,49651,17975,0.3499
278,_34528716,BreadthFirstSearch,C4,N/A,True,1_2345678,19,56.0,57355,21130,0.3672
279,_34528716,BreadthFirstSearch,C4,N/A,True,1_2345678,19,56.0,61089,22643,0.4201
280,_34528716,BreadthFirstSearch,C4,N/A,True,1_2345678,19,56.0,68929,25836,0.4667
281,_34528716,DepthFirstSearch,C1,N/A,True,12345678_,28,56.0,44736,16025,0.2154
282,_34528716,DepthFirstSearch,C1,N/A,True,12345_678,25,50.0,22004,7871,0.1161
283,_34528716,DepthFirstSearch,C1,N/A,True,12_345678,30,60.0,18003,6435,0.082
284,_34528716,DepthFirstSearch,C1,N/A,True,12345_678,21,42.0,59,21,0.0
285,_34528716,DepthFirstSearch,C1,N/A,True,12345678_,30,60.0,22142,7926,0.1083
286,_34528716,DepthFirstSearch,C1,N/A,True,1234_5678,30,60.0,6512,2324,0.0291
287,_34528716,DepthFirstSearch,C1,N/A,True,None,inf,inf,87731,31503,0.4333
