run_id,initial_state,algorithm,cost_function,heuristic,random_successors,goal_state_found,path_length,path_cost,nodes_generated,nodes_visited,execution_time_sec
30,86_145723,AStarSearch,C4,H2,False,1234567_8,21,63.0,9744,3703,0.2023
31,847_25136,GreedyBestFirstSearch,C1,H1,False,123456_78,59,118.0,1767,646,0.0332
31,847_25136,GreedyBestFirstSearch,C2,H1,False,123456_78,59,146.0,1767,646,0.0332
31,847_25136,GreedyBestFirstSearch,C3,H1,False,123456_78,59,149.0,1767,646,0.0332
31,847_25136,GreedyBestFirstSearch,C4,H1,False,123456_78,59,172.0,1767,646,0.0332
32,847_25136,GreedyBestFirstSearch,C1,H2,False,12_345678,25,50.0,174,64,0.004
32,847_25136,GreedyBestFirstSearch,C2,H2,False,12_345678,25,60.0,174,64,0.004
32,847_25136,GreedyBestFirstSearch,C3,H2,False,12_345678,25,65.0,174,64,0.004
32,847_25136,GreedyBestFirstSearch,C4,H2,False,12_345678,25,71.0,174,64,0.004
33,847_25136,AStarSearch,C1,H1,False,1_2345678,20,40.0,11631,4305,0.2234
34,847_25136,AStarSearch,C1,H2,False,1_2345678,20,40.0,595,224,0.0122
35,847_25136,AStarSearch,C2,H1,False,1_2345678,20,49.0,15486,5626,0.3061
36,847_25136,AStarSearch,C2,H2,False,1_2345678,20,49.0,1833,677,0.0352
37,847_25136,AStarSearch,C3,H1,False,1_2345678,20,51.0,23163,8726,0.4581
38,847_25136,AStarSearch,C3,H2,False,1_2345678,20,51.0,2962,1128,0.0571
39,847_25136,AStarSearch,C4,H1,False,1_2345678,20,58.0,21614,8143,0.4403
40,847_25136,AStarSearch,C4,H2,False,1_2345678,20,58.0,3920,1490,0.0804
41,3746251_8,GreedyBestFirstSearch,C1,H1,False,1_2345678,24,48.0,355,127,0.0062
41,3746251_8,GreedyBestFirstSearch,C2,H1,False,1_2345678,24,58.0,355,127,0.0062
41,3746251_8,GreedyBestFirstSearch,C3,H1,False,1_2345678,24,62.0,355,127,0.0062
41,3746251_8,GreedyBestFirstSearch,C4,H1,False,1_2345678,24,70.0,355,127,0.0062
42,3746251_8,GreedyBestFirstSearch,C1,H2,False,1_2345678,44,88.0,425,158,0.008
42,3746251_8,GreedyBestFirstSearch,C2,H2,False,1_2345678,44,108.0,425,158,0.008
42,3746251_8,GreedyBestFirstSearch,C3,H2,False,1_2345678,44,112.0,425,158,0.008
42,3746251_8,GreedyBestFirstSearch,C4,H2,False,1_2345678,44,128.0,425,158,0.008
43,3746251_8,AStarSearch,C1,H1,False,1234_5678,21,42.0,21024,7720,0.4239
44,3746251_8,AStarSearch,C1,H2,False,1234_5678,21,42.0,3698,1377,0.0761
45,3746251_8,AStarSearch,C2,H1,False,1234_5678,21,54.0,41747,15219,0.7981
46,3746251_8,AStarSearch,C2,H2,False,1234_5678,21,54.0,9408,3464,0.2014
47,3746251_8,AStarSearch,C3,H1,False,1234_5678,21,51.0,23907,8678,0.4499
48,3746251_8,AStarSearch,C3,H2,False,1234_5678,21,51.0,5149,1883,0.1169
49,3746251_8,AStarSearch,C4,H1,False,1234_5678,21,63.0,47968,18074,0.9602
50,3746251_8,AStarSearch,C4,H2,False,1234_5678,21,63.0,12793,4854,0.2691
51,64_728135,GreedyBestFirstSearch,C1,H1,False,12345_678,45,90.0,993,366,0.0184
51,64_728135,GreedyBestFirstSearch,C2,H1,False,12345_678,45,114.0,993,366,0.0184
51,64_728135,GreedyBestFirstSearch,C3,H1,False,12345_678,45,111.0,993,366,0.0184
51,64_728135,GreedyBestFirstSearch,C4,H1,False,12345_678,45,130.0,993,366,0.0184
52,64_728135,GreedyBestFirstSearch,C1,H2,False,_12345678,26,52.0,167,61,0.004
52,64_728135,GreedyBestFirstSearch,C2,H2,False,_12345678,26,64.0,167,61,0.004
52,64_728135,GreedyBestFirstSearch,C3,H2,False,_12345678,26,66.0,167,61,0.004
52,64_728135,GreedyBestFirstSearch,C4,H2,False,_12345678,26,78.0,167,61,0.004
53,64_728135,AStarSearch,C1,H1,False,123_45678,21,42.0,18334,6771,0.3602
54,64_728135,AStarSearch,C1,H2,False,123_45678,21,42.0,2149,797,0.0403
55,64_728135,AStarSearch,C2,H1,False,123_45678,21,52.0,26481,9935,0.5046
56,64_728135,AStarSearch,C2,H2,False,123_45678,21,52.0,4676,1779,0.0892
57,64_728135,AStarSearch,C3,H1,False,123_45678,21,53.0,30410,11072,0.5899
58,64_728135,AStarSearch,C3,H2,False,123_45678,21,53.0,5149,1892,0.1013
59,64_728135,AStarSearch,C4,H1,False,123_45678,21,61.0,33664,12687,0.6884
60,64_728135,AStarSearch,C4,H2,False,123_45678,21,61.0,7456,2841,0.1501
61,8_6745213,GreedyBestFirstSearch,C1,H1,False,12345678_,57,114.0,637,238,0.0111
61,8_6745213,GreedyBestFirstSearch,C2,H1,False,12345678_,57,139.0,637,238,0.0111
61,8_6745213,GreedyBestFirstSearch,C3,H1,False,12345678_,57,146.0,637,238,0.0111
61,8_6745213,GreedyBestFirstSearch,C4,H1,False,12345678_,57,168.0,637,238,0.0111
62,8_6745213,GreedyBestFirstSearch,C1,H2,False,1_2345678,76,152.0,1320,490,0.024
62,8_6745213,GreedyBestFirstSearch,C2,H2,False,1_2345678,76,186.0,1320,490,0.024
62,8_6745213,GreedyBestFirstSearch,C3,H2,False,1_2345678,76,194.0,1320,490,0.024
62,8_6745213,GreedyBestFirstSearch,C4,H2,False,1_2345678,76,229.0,1320,490,0.024
63,8_6745213,AStarSearch,C1,H1,False,123456_78,25,50.0,95616,35391,1.8091
64,8_6745213,AStarSearch,C1,H2,False,123456_78,25,50.0,8386,3149,0.1612
65,8_6745213,AStarSearch,C2,H1,False,123456_78,25,59.0,87073,32830,1.6853
66,8_6745213,AStarSearch,C2,H2,False,123456_78,25,59.0,10409,3964,0.2072
67,8_6745213,AStarSearch,C3,H1,False,123456_78,25,66.0,214070,81034,4.2122
68,8_6745213,AStarSearch,C3,H2,False,123456_78,25,66.0,41087,15679,0.8378
69,8_6745213,AStarSearch,C4,H1,False,123456_78,25,70.0,112280,42687,2.2962
70,8_6745213,AStarSearch,C4,H2,False,123456_78,25,70.0,21543,8258,0.4775
71,12_758436,GreedyBestFirstSearch,C1,H1,False,1_2345678,21,42.0,349,129,0.0052
71,12_758436,GreedyBestFirstSearch,C2,H1,False,1_2345678,21,53.0,349,129,0.0052
71,12_758436,GreedyBestFirstSearch,C3,H1,False,1_2345678,21,52.0,349,129,0.0052
71,12_758436,GreedyBestFirstSearch,C4,H1,False,1_2345678,21,62.0,349,129,0.0052
72,12_758436,GreedyBestFirstSearch,C1,H2,False,1234567_8,51,102.0,776,283,0.014
72,12_758436,GreedyBestFirstSearch,C2,H2,False,1234567_8,51,125.0,776,283,0.014
72,12_758436,GreedyBestFirstSearch,C3,H2,False,1234567_8,51,130.0,776,283,0.014
72,12_758436,GreedyBestFirstSearch,C4,H2,False,1234567_8,51,155.0,776,283,0.014
73,12_758436,AStarSearch,C1,H1,False,12345_678,13,26.0,562,209,0.01
74,12_758436,AStarSearch,C1,H2,False,12345_678,13,26.0,205,74,0.004
75,12_758436,AStarSearch,C2,H1,False,12345_678,13,32.0,756,285,0.0124
76,12_758436,AStarSearch,C2,H2,False,12345_678,13,32.0,314,119,0.0068
77,12_758436,AStarSearch,C3,H1,False,12345_678,13,33.0,891,326,0.015
78,12_758436,AStarSearch,C3,H2,False,12345_678,13,33.0,358,131,0.007
79,12_758436,AStarSearch,C4,H1,False,12345_678,13,40.0,1349,507,0.025
80,12_758436,AStarSearch,C4,H2,False,12345_678,13,40.0,558,213,0.013
81,83476_512,GreedyBestFirstSearch,C1,H1,False,123456_78,65,130.0,1279,469,0.023
81,83476_512,GreedyBestFirstSearch,C2,H1,False,123456_78,65,162.0,1279,469,0.023
81,83476_512,GreedyBestFirstSearch,C3,H1,False,123456_78,65,163.0,1279,469,0.023
81,83476_512,GreedyBestFirstSearch,C4,H1,False,123456_78,65,190.0,1279,469,0.023
82,83476_512,GreedyBestFirstSearch,C1,H2,False,123456_78,53,106.0,430,158,0.008
82,83476_512,GreedyBestFirstSearch,C2,H2,False,123456_78,53,130.0,430,158,0.008
82,83476_512,GreedyBestFirstSearch,C3,H2,False,123456_78,53,135.0,430,158,0.008
82,83476_512,GreedyBestFirstSearch,C4,H2,False,123456_78,53,153.0,430,158,0.008
83,83476_512,AStarSearch,C1,H1,False,1_2345678,24,48.0,68002,25136,1.3287
84,83476_512,AStarSearch,C1,H2,False,1_2345678,24,48.0,4538,1697,0.0861
85,83476_512,AStarSearch,C2,H1,False,1_2345678,24,59.0,85256,31183,1.6559
86,83476_512,AStarSearch,C2,H2,False,1234567_8,24,59.0,11545,4263,0.2487
87,83476_512,AStarSearch,C3,H1,False,1234567_8,24,61.0,118154,44563,2.2514
88,83476_512,AStarSearch,C3,H2,False,1_2345678,24,61.0,18863,7215,0.3967
89,83476_512,AStarSearch,C4,H1,False,1_2345678,24,69.0,102434,38815,2.1286
90,83476_512,AStarSearch,C4,H2,False,1_2345678,24,69.0,20943,8005,0.4474
91,27_354816,GreedyBestFirstSearch,C1,H1,False,12_345678,40,80.0,1086,404,0.0205
91,27_354816,GreedyBestFirstSearch,C2,H1,False,12_345678,40,100.0,1086,404,0.0205
91,27_354816,GreedyBestFirstSearch,C3,H1,False,12_345678,40,100.0,1086,404,0.0205
91,27_354816,GreedyBestFirstSearch,C4,H1,False,12_345678,40,123.0,1086,404,0.0205
92,27_354816,GreedyBestFirstSearch,C1,H2,False,1234567_8,59,118.0,631,228,0.0121
92,27_354816,GreedyBestFirstSearch,C2,H2,False,1234567_8,59,145.0,631,228,0.0121
92,27_354816,GreedyBestFirstSearch,C3,H2,False,1234567_8,59,150.0,631,228,0.0121
92,27_354816,GreedyBestFirstSearch,C4,H2,False,1234567_8,59,177.0,631,228,0.0121
93,27_354816,AStarSearch,C1,H1,False,123_45678,21,42.0,16989,6266,0.3391
94,27_354816,AStarSearch,C1,H2,False,123_45678,21,42.0,1138,427,0.0219
95,27_354816,AStarSearch,C2,H1,False,123_45678,21,52.0,24980,9354,0.4857
96,27_354816,AStarSearch,C2,H2,False,123_45678,21,52.0,3324,1265,0.0642
97,27_354816,AStarSearch,C3,H1,False,123_45678,21,53.0,29387,10694,0.5771
98,27_354816,AStarSearch,C3,H2,False,123_45678,21,53.0,4235,1545,0.0823
99,27_354816,AStarSearch,C4,H1,False,12_345678,22,61.0,32102,12113,0.6512
100,27_354816,AStarSearch,C4,H2,False,12_345678,22,61.0,5897,2247,0.1261
101,4156823_7,GreedyBestFirstSearch,C1,H1,False,123456_78,51,102.0,1036,379,0.0182
101,4156823_7,GreedyBestFirstSearch,C2,H1,False,123456_78,51,127.0,1036,379,0.0182
101,4156823_7,GreedyBestFirstSearch,C3,H1,False,123456_78,51,128.0,1036,379,0.0182
101,4156823_7,GreedyBestFirstSearch,C4,H1,False,123456_78,51,150.0,1036,379,0.0182
102,4156823_7,GreedyBestFirstSearch,C1,H2,False,1234567_8,66,132.0,713,259,0.014
102,4156823_7,GreedyBestFirstSearch,C2,H2,False,1234567_8,66,164.0,713,259,0.014
102,4156823_7,GreedyBestFirstSearch,C3,H2,False,1234567_8,66,166.0,713,259,0.014
102,4156823_7,GreedyBestFirstSearch,C4,H2,False,1234567_8,66,201.0,713,259,0.014
103,4156823_7,AStarSearch,C1,H1,False,12345_678,14,28.0,1010,373,0.0184
104,4156823_7,AStarSearch,C1,H2,False,12345_678,14,28.0,181,66,0.0042
105,4156823_7,AStarSearch,C2,H1,False,12345_678,14,35.0,1531,573,0.03
106,4156823_7,AStarSearch,C2,H2,False,12345_678,14,35.0,396,149,0.01
107,4156823_7,AStarSearch,C3,H1,False,12345_678,14,35.0,1463,537,0.034
108,4156823_7,AStarSearch,C3,H2,False,12345_678,14,35.0,370,136,0.0091
109,4156823_7,AStarSearch,C4,H1,False,12345_678,14,39.0,1306,492,0.0284
110,4156823_7,AStarSearch,C4,H2,False,12345_678,14,39.0,412,156,0.0081
111,4_7256831,GreedyBestFirstSearch,C1,H1,False,_12345678,49,98.0,1660,618,0.031
111,4_7256831,GreedyBestFirstSearch,C2,H1,False,_12345678,49,121.0,1660,618,0.031
111,4_7256831,GreedyBestFirstSearch,C3,H1,False,_12345678,49,124.0,1660,618,0.031
111,4_7256831,GreedyBestFirstSearch,C4,H1,False,_12345678,49,151.0,1660,618,0.031
112,4_7256831,GreedyBestFirstSearch,C1,H2,False,12345678_,49,98.0,318,117,0.007
112,4_7256831,GreedyBestFirstSearch,C2,H2,False,12345678_,49,121.0,318,117,0.007
112,4_7256831,GreedyBestFirstSearch,C3,H2,False,12345678_,49,124.0,318,117,0.007
112,4_7256831,GreedyBestFirstSearch,C4,H2,False,12345678_,49,140.0,318,117,0.007
113,4_7256831,AStarSearch,C1,H1,False,12345678_,23,46.0,44670,16515,0.8514
114,4_7256831,AStarSearch,C1,H2,False,12345678_,23,46.0,3602,1351,0.0881
115,4_7256831,AStarSearch,C2,H1,False,12345678_,23,57.0,64858,24423,1.2121
116,4_7256831,AStarSearch,C2,H2,False,12345678_,23,57.0,8920,3408,0.1943
117,4_7256831,AStarSearch,C3,H1,False,12345678_,23,58.0,73118,27568,1.4145
118,4_7256831,AStarSearch,C3,H2,False,12345678_,23,58.0,10242,3899,0.2041
119,4_7256831,AStarSearch,C4,H1,False,12345678_,23,69.0,101059,38391,2.0827
120,4_7256831,AStarSearch,C4,H2,False,12345678_,23,69.0,20722,7920,0.4501
121,654271_83,GreedyBestFirstSearch,C1,H1,False,12345678_,28,56.0,395,144,0.0071
121,654271_83,GreedyBestFirstSearch,C2,H1,False,12345678_,28,70.0,395,144,0.0071
121,654271_83,GreedyBestFirstSearch,C3,H1,False,12345678_,28,70.0,395,144,0.0071
121,654271_83,GreedyBestFirstSearch,C4,H1,False,12345678_,28,79.0,395,144,0.0071
122,654271_83,GreedyBestFirstSearch,C1,H2,False,1_2345678,75,150.0,1422,522,0.027
122,654271_83,GreedyBestFirstSearch,C2,H2,False,1_2345678,75,185.0,1422,522,0.027
122,654271_83,GreedyBestFirstSearch,C3,H2,False,1_2345678,75,190.0,1422,522,0.027
122,654271_83,GreedyBestFirstSearch,C4,H2,False,1_2345678,75,224.0,1422,522,0.027
123,654271_83,AStarSearch,C1,H1,False,1234_5678,20,40.0,10386,3801,0.198
124,654271_83,AStarSearch,C1,H2,False,1234_5678,20,40.0,636,241,0.0142
125,654271_83,AStarSearch,C2,H1,False,1234_5678,20,49.0,13685,4953,0.2516
126,654271_83,AStarSearch,C2,H2,False,1234_5678,20,49.0,1566,578,0.0317
127,654271_83,AStarSearch,C3,H1,False,1234_5678,20,51.0,20105,7291,0.3937
128,654271_83,AStarSearch,C3,H2,False,1234_5678,20,51.0,2422,887,0.0472
129,654271_83,AStarSearch,C4,H1,False,1234_5678,20,56.0,14470,5432,0.3089
130,654271_83,AStarSearch,C4,H2,False,1234_5678,20,56.0,2220,845,0.0472
131,76_215834,GreedyBestFirstSearch,C1,H1,False,12345678_,44,88.0,1616,592,0.0293
131,76_215834,GreedyBestFirstSearch,C2,H1,False,12345678_,44,110.0,1616,592,0.0293
131,76_215834,GreedyBestFirstSearch,C3,H1,False,12345678_,44,110.0,1616,592,0.0293
131,76_215834,GreedyBestFirstSearch,C4,H1,False,12345678_,44,133.0,1616,592,0.0293
132,76_215834,GreedyBestFirstSearch,C1,H2,False,12345678_,36,72.0,224,81,0.005
132,76_215834,GreedyBestFirstSearch,C2,H2,False,12345678_,36,90.0,224,81,0.005
132,76_215834,GreedyBestFirstSearch,C3,H2,False,12345678_,36,90.0,224,81,0.005
132,76_215834,GreedyBestFirstSearch,C4,H2,False,12345678_,36,108.0,224,81,0.005
133,76_215834,AStarSearch,C1,H1,False,12_345678,22,44.0,27512,10151,0.5165
134,76_215834,AStarSearch,C1,H2,False,12345678_,22,44.0,2884,1084,0.0727
135,76_215834,AStarSearch,C2,H1,False,12345678_,22,54.0,36188,13611,0.6842
136,76_215834,AStarSearch,C2,H2,False,12345678_,22,54.0,5165,1971,0.1013
137,76_215834,AStarSearch,C3,H1,False,12_345678,22,54.0,36235,13627,0.6974
138,76_215834,AStarSearch,C3,H2,False,12_345678,22,54.0,5484,2094,0.1074
139,76_215834,AStarSearch,C4,H1,False,12345678_,22,67.0,76184,28847,1.5381
140,76_215834,AStarSearch,C4,H2,False,12345678_,22,67.0,16192,6176,0.357
141,74268_351,GreedyBestFirstSearch,C1,H1,False,1_2345678,42,84.0,1324,490,0.0263
141,74268_351,GreedyBestFirstSearch,C2,H1,False,1_2345678,42,105.0,1324,490,0.0263
141,74268_351,GreedyBestFirstSearch,C3,H1,False,1_2345678,42,105.0,1324,490,0.0263
141,74268_351,GreedyBestFirstSearch,C4,H1,False,1_2345678,42,126.0,1324,490,0.0263
142,74268_351,GreedyBestFirstSearch,C1,H2,False,1_2345678,44,88.0,656,238,0.0121
142,74268_351,GreedyBestFirstSearch,C2,H2,False,1_2345678,44,107.0,656,238,0.0121
142,74268_351,GreedyBestFirstSearch,C3,H2,False,1_2345678,44,113.0,656,238,0.0121
142,74268_351,GreedyBestFirstSearch,C4,H2,False,1_2345678,44,131.0,656,238,0.0121
143,74268_351,AStarSearch,C1,H1,False,1_2345678,20,40.0,12946,4775,0.241
144,74268_351,AStarSearch,C1,H2,False,1_2345678,20,40.0,1198,444,0.023
145,74268_351,AStarSearch,C2,H1,False,1_2345678,20,49.0,16391,5966,0.329
146,74268_351,AStarSearch,C2,H2,False,1_2345678,20,49.0,2547,939,0.0512
147,74268_351,AStarSearch,C3,H1,False,1_2345678,20,51.0,24692,9271,0.4854
148,74268_351,AStarSearch,C3,H2,False,1_2345678,20,51.0,4096,1555,0.0795
149,74268_351,AStarSearch,C4,H1,False,1_2345678,20,61.0,35719,13486,0.7318
150,74268_351,AStarSearch,C4,H2,False,1_2345678,20,61.0,7773,2967,0.1639
151,48_213567,GreedyBestFirstSearch,C1,H1,False,12345_678,43,86.0,2021,747,0.0343
151,48_213567,GreedyBestFirstSearch,C2,H1,False,12345_678,43,110.0,2021,747,0.0343
151,48_213567,GreedyBestFirstSearch,C3,H1,False,12345_678,43,105.0,2021,747,0.0343
151,48_213567,GreedyBestFirstSearch,C4,H1,False,12345_678,43,133.0,2021,747,0.0343
152,48_213567,GreedyBestFirstSearch,C1,H2,False,1234567_8,47,94.0,785,285,0.017
152,48_213567,GreedyBestFirstSearch,C2,H2,False,1234567_8,47,115.0,785,285,0.017
152,48_213567,GreedyBestFirstSearch,C3,H2,False,1234567_8,47,120.0,785,285,0.017
152,48_213567,GreedyBestFirstSearch,C4,H2,False,1234567_8,47,145.0,785,285,0.017
153,48_213567,AStarSearch,C1,H1,False,_12345678,20,40.0,12420,4572,0.2375
154,48_213567,AStarSearch,C1,H2,False,1234_5678,20,40.0,1920,714,0.0372
155,48_213567,AStarSearch,C2,H1,False,1234_5678,20,49.0,15621,5666,0.3059
156,48_213567,AStarSearch,C2,H2,False,1234_5678,20,49.0,3222,1178,0.0622
157,48_213567,AStarSearch,C3,H1,False,_12345678,20,48.0,13254,4969,0.2457
158,48_213567,AStarSearch,C3,H2,False,_12345678,20,48.0,2737,1033,0.0669
159,48_213567,AStarSearch,C4,H1,False,123_45678,21,59.0,25460,9567,0.5
160,48_213567,AStarSearch,C4,H2,False,123_45678,21,59.0,6410,2432,0.1462
161,_17528436,GreedyBestFirstSearch,C1,H1,False,1_2345678,21,42.0,226,82,0.003
161,_17528436,GreedyBestFirstSearch,C2,H1,False,1_2345678,21,53.0,226,82,0.003
161,_17528436,GreedyBestFirstSearch,C3,H1,False,1_2345678,21,52.0,226,82,0.003
161,_17528436,GreedyBestFirstSearch,C4,H1,False,1_2345678,21,64.0,226,82,0.003
162,_17528436,GreedyBestFirstSearch,C1,H2,False,1_2345678,65,130.0,1130,415,0.022
162,_17528436,GreedyBestFirstSearch,C2,H2,False,1_2345678,65,159.0,1130,415,0.022
162,_17528436,GreedyBestFirstSearch,C3,H2,False,1_2345678,65,166.0,1130,415,0.022
162,_17528436,GreedyBestFirstSearch,C4,H2,False,1_2345678,65,198.0,1130,415,0.022
163,_17528436,AStarSearch,C1,H1,False,1234_5678,18,36.0,4943,1818,0.0992
164,_17528436,AStarSearch,C1,H2,False,1234_5678,18,36.0,743,277,0.014
165,_17528436,AStarSearch,C2,H1,False,1234_5678,18,45.0,7458,2709,0.1385
166,_17528436,AStarSearch,C2,H2,False,1234_5678,18,45.0,1448,528,0.0288
167,_17528436,AStarSearch,C3,H1,False,1234_5678,18,45.0,7434,2700,0.144
168,_17528436,AStarSearch,C3,H2,False,1234_5678,18,45.0,1501,550,0.0292
169,_17528436,AStarSearch,C4,H1,False,1234_5678,18,55.0,13754,5168,0.2882
170,_17528436,AStarSearch,C4,H2,False,1234_5678,18,55.0,3466,1317,0.0755
171,_54761238,GreedyBestFirstSearch,C1,H1,False,_12345678,50,100.0,1571,586,0.0276
171,_54761238,GreedyBestFirstSearch,C2,H1,False,_12345678,50,124.0,1571,586,0.0276
171,_54761238,GreedyBestFirstSearch,C3,H1,False,_12345678,50,126.0,1571,586,0.0276
171,_54761238,GreedyBestFirstSearch,C4,H1,False,_12345678,50,147.0,1571,586,0.0276
172,_54761238,GreedyBestFirstSearch,C1,H2,False,1_2345678,77,154.0,1417,519,0.0252
172,_54761238,GreedyBestFirstSearch,C2,H2,False,1_2345678,77,187.0,1417,519,0.0252
172,_54761238,GreedyBestFirstSearch,C3,H2,False,1_2345678,77,198.0,1417,519,0.0252
172,_54761238,GreedyBestFirstSearch,C4,H2,False,1_2345678,77,230.0,1417,519,0.0252
173,_54761238,AStarSearch,C1,H1,False,12_345678,18,36.0,4331,1587,0.08
174,_54761238,AStarSearch,C1,H2,False,12_345678,18,36.0,329,123,0.0071
175,_54761238,AStarSearch,C2,H1,False,12_345678,18,44.0,5811,2176,0.1118
176,_54761238,AStarSearch,C2,H2,False,12_345678,18,44.0,696,264,0.0132
177,_54761238,AStarSearch,C3,H1,False,12_345678,18,46.0,8534,3196,0.1645
178,_54761238,AStarSearch,C3,H2,False,12_345678,18,46.0,1140,434,0.0221
179,_54761238,AStarSearch,C4,H1,False,12_345678,18,52.0,8028,3004,0.17
180,_54761238,AStarSearch,C4,H2,False,12_345678,18,52.0,1407,530,0.035
181,8_2735614,GreedyBestFirstSearch,C1,H1,False,1_2345678,24,48.0,382,139,0.006
181,8_2735614,GreedyBestFirstSearch,C2,H1,False,1_2345678,24,58.0,382,139,0.006
181,8_2735614,GreedyBestFirstSearch,C3,H1,False,1_2345678,24,62.0,382,139,0.006
181,8_2735614,GreedyBestFirstSearch,C4,H1,False,1_2345678,24,71.0,382,139,0.006
182,8_2735614,GreedyBestFirstSearch,C1,H2,False,12_345678,47,94.0,505,184,0.0092
182,8_2735614,GreedyBestFirstSearch,C2,H2,False,12_345678,47,115.0,505,184,0.0092
182,8_2735614,GreedyBestFirstSearch,C3,H2,False,12_345678,47,120.0,505,184,0.0092
182,8_2735614,GreedyBestFirstSearch,C4,H2,False,12_345678,47,135.0,505,184,0.0092
183,8_2735614,AStarSearch,C1,H1,False,12_345678,21,42.0,21329,7855,0.4031
184,8_2735614,AStarSearch,C1,H2,False,12_345678,21,42.0,2581,972,0.0472
